?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분,대분류,년,월,주차,복종,넘버
3778,2024-06-26,직영점,A0024,부산두실점(직),7,정상,일반판매,ALF3BL014,3-FCZSHN-텐셀플라워BL,BE,베이지,F,판매,의류,2024,6월,3,블라우스,14
3779,2024-06-26,직영점,A0024,부산두실점(직),7,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,LB,연한베이지,L,판매,의류,2024,5월,3,바지,2
3780,2024-06-26,직영점,A0024,부산두실점(직),8,정상,일반판매,ALF3BL009,3-SSNCHN-이중카라BL,PK,핑크,F,판매,의류,2024,6월,3,블라우스,9
3781,2024-06-26,직영점,A0024,부산두실점(직),9,정상,일반판매,ALD7TS005,3-OCCRHN-캐릭아트T,WH,화이트,F,판매,의류,2024,4월,7,티셔츠,5
3782,2024-06-26,직영점,A0024,부산두실점(직),10,정상,일반판매,ALG3BL002,3-OCCRHN-오로라BL,BK,블랙,F,판매,의류,2024,7월,3,블라우스,2
3783,2024-06-26,직영점,A0024,부산두실점(직),11,정상,일반판매,ALG3TS003,3-OCCRHN-구름T,WH,화이트,F,판매,의류,2024,7월,3,티셔츠,3
3784,2024-06-26,직영점,A0024,부산두실점(직),11,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,L,판매,의류,2024,4월,3,데님,4
3785,2024-06-26,직영점,A0024,부산두실점(직),12,정상,일반판매,BH00MF001,큐티사각(1+1),XX,XX,F,판매,잡화,2020,사계절,0,머플러,1
3786,2024-06-27,직영점,A0024,부산두실점(직),1,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,BE,베이지,L,판매,의류,2024,4월,3,바지,4
3787,2024-06-27,직영점,A0024,부산두실점(직),2,정상,일반판매,ALG3BL004,3-CCCCHN-고방카라체크BL,CK,체크,F,판매,의류,2024,7월,3,블라우스,4
3788,2024-06-27,직영점,A0024,부산두실점(직),3,정상,일반판매,ALF3JP002,3-SSPCHN-럭스점퍼,PP,퍼플,F,판매,의류,2024,6월,3,점퍼,2
3789,2024-06-27,직영점,A0024,부산두실점(직),4,정상,일반판매,ALG3BL004,3-CCCCHN-고방카라체크BL,CK,체크,F,판매,의류,2024,7월,3,블라우스,4
3790,2024-06-27,직영점,A0024,부산두실점(직),4,정상,일반판매,AKD4PT007,Z-시보리밴드SL,BE,베이지,M,판매,의류,2023,4월,4,바지,7
3791,2024-06-27,직영점,A0024,부산두실점(직),5,정상,일반판매,ALF3BL015,3-FCZCHN-리본텐셀BL,,네이비,F,판매,의류,2024,6월,3,블라우스,15
3792,2024-06-27,직영점,A0024,부산두실점(직),6,정상,일반판매,ALG3PT001,3-SCPXT8-아삭8부와이드,BK,블랙,L,판매,의류,2024,7월,3,바지,1
3793,2024-06-27,직영점,A0024,부산두실점(직),7,정상,일반판매,ALF3OP003,3-SSPSXL-유앤OPS,BE,베이지,F,판매,의류,2024,6월,3,원피스,3
3794,2024-06-27,직영점,A0024,부산두실점(직),8,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,L,판매,의류,2024,5월,3,바지,5
3795,2024-06-27,직영점,A0024,부산두실점(직),9,정상,일반판매,ALG3PT001,3-SCPXT8-아삭8부와이드,BK,블랙,M,판매,의류,2024,7월,3,바지,1
3796,2024-06-27,직영점,A0024,부산두실점(직),10,정상,일반판매,ALF3JP002,3-SSPCHN-럭스점퍼,BR,브라운,F,판매,의류,2024,6월,3,점퍼,2
3797,2024-06-27,직영점,A0024,부산두실점(직),11,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,PP,퍼플,F,판매,의류,2024,6월,3,남방,1
3798,2024-06-27,직영점,A0024,부산두실점(직),11,정상,일반판매,ALF3WS003,3-FSCNHH-언발플라워나염,,네이비,F,판매,의류,2024,6월,3,남방,3
3799,2024-06-27,직영점,A0024,부산두실점(직),12,정상,일반판매,BLF4CP005,해바라기끈모자,GE,그린,F,판매,잡화,2024,6월,4,모자,5
3800,2024-06-27,직영점,A0024,부산두실점(직),13,정상,일반판매,ALF3BL015,3-FCZCHN-리본텐셀BL,GE,그린,F,판매,의류,2024,6월,3,블라우스,15
3801,2024-06-27,직영점,A0024,부산두실점(직),13,정상,일반판매,ALD3PT006,3-SCPXB9-일라배기PT,BK,블랙,L,판매,의류,2024,4월,3,바지,6
3802,2024-06-27,직영점,A0024,부산두실점(직),14,정상,일반판매,ALF3TN001,3-SCLRHN-린넨캡나시,BE,베이지,F,판매,의류,2024,6월,3,티셔츠나시,1
3803,2024-06-27,직영점,A0024,부산두실점(직),14,정상,일반판매,ALD3JK005,3-SSLCHF-시엘린넨JK,KH,카키,F,판매,의류,2024,4월,3,자켓,5
3804,2024-06-27,직영점,A0024,부산두실점(직),14,정상,일반판매,ALD7PT004,3-SCLXT0-롱린넨PT,BG,청록색,F,판매,의류,2024,4월,7,바지,4
3805,2024-06-27,직영점,A0024,부산두실점(직),14,정상,일반판매,ALE3SL001,3-SSPXB9-오드부츠컷SL,BK,블랙,XL,판매,의류,2024,5월,3,바지,1
3806,2024-06-27,직영점,A0024,부산두실점(직),15,정상,일반판매,ALF3TN001,3-SCLRHN-린넨캡나시,BE,베이지,F,반품,의류,2024,6월,3,티셔츠나시,1
3807,2024-06-27,직영점,A0024,부산두실점(직),15,정상,일반판매,ALD3JK005,3-SSLCHF-시엘린넨JK,KH,카키,F,반품,의류,2024,4월,3,자켓,5
3808,2024-06-27,직영점,A0024,부산두실점(직),15,정상,일반판매,ALD7PT004,3-SCLXT0-롱린넨PT,BG,청록색,F,반품,의류,2024,4월,7,바지,4
3809,2024-06-27,직영점,A0024,부산두실점(직),15,정상,일반판매,ALE3SL001,3-SSPXB9-오드부츠컷SL,BK,블랙,XL,반품,의류,2024,5월,3,바지,1
3810,2024-06-27,직영점,A0024,부산두실점(직),16,정상,일반판매,ALD7PT004,3-SCLXT0-롱린넨PT,BG,청록색,F,판매,의류,2024,4월,7,바지,4
3811,2024-06-27,직영점,A0024,부산두실점(직),16,정상,일반판매,ALF3TN001,3-SCLRHN-린넨캡나시,BE,베이지,F,판매,의류,2024,6월,3,티셔츠나시,1
3812,2024-06-27,직영점,A0024,부산두실점(직),16,정상,일반판매,ALD3JK005,3-SSLCHF-시엘린넨JK,KH,카키,F,판매,의류,2024,4월,3,자켓,5
3813,2024-06-27,직영점,A0024,부산두실점(직),16,정상,일반판매,ALE3SL001,3-SSPXB9-오드부츠컷SL,BK,블랙,XL,판매,의류,2024,5월,3,바지,1
3814,2024-06-27,직영점,A0024,부산두실점(직),17,정상,일반판매,ALF3BL014,3-FCZSHN-텐셀플라워BL,BE,베이지,F,판매,의류,2024,6월,3,블라우스,14
3815,2024-06-27,직영점,A0024,부산두실점(직),18,정상,일반판매,BID7BG033,에이플백팩,YE,옐로우,F,판매,잡화,2021,4월,7,가방,33
3816,2024-06-27,직영점,A0024,부산두실점(직),19,정상,일반판매,ALF3JK005,3-SCPSHN-날개끈JK,PK,핑크,F,판매,의류,2024,6월,3,자켓,5
3817,2024-06-28,직영점,A0024,부산두실점(직),1,정상,일반판매,ALF3WS003,3-FSCNHH-언발플라워나염,IV,아이보리,F,판매,의류,2024,6월,3,남방,3
3818,2024-06-28,직영점,A0024,부산두실점(직),1,정상,일반판매,ALE3DP005,3-OCCXC9-블루부츠컷데님,DL,진청,M,판매,의류,2024,5월,3,데님,5
3819,2024-06-28,직영점,A0024,부산두실점(직),1,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,L,판매,의류,2024,6월,3,바지,4
3820,2024-06-28,직영점,A0024,부산두실점(직),2,정상,일반판매,ALG3BL001,3-FCCRHN-진주플라워나염,IV,아이보리,F,판매,의류,2024,7월,3,블라우스,1
3821,2024-06-28,직영점,A0024,부산두실점(직),2,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,BL,블루,F,판매,의류,2024,6월,3,남방,1
3822,2024-06-28,직영점,A0024,부산두실점(직),3,정상,일반판매,BLD4SC006,다이아중목양말(2pcs),XX,XX,F,판매,잡화,2024,4월,4,양말,6
3823,2024-06-28,직영점,A0024,부산두실점(직),4,정상,일반판매,AGG3VT008,S-헤라조끼,BE,베이지,F,판매,의류,2019,7월,3,베스트,8
3824,2024-06-28,직영점,A0024,부산두실점(직),4,정상,일반판매,ALF7TS002,3-OCPRHN-블랙포인T,BE,베이지,F,판매,의류,2024,6월,7,티셔츠,2
3825,2024-06-28,직영점,A0024,부산두실점(직),4,정상,일반판매,AJI4PT001,M-로우펄PT,DN,다크네이비,F,판매,의류,2022,9월,4,바지,1
3826,2024-06-28,직영점,A0024,부산두실점(직),5,정상,일반판매,ALF3PT006,3-SCCXT9-엔씨끈PT,KH,카키,F,판매,의류,2024,6월,3,바지,6
3827,2024-06-28,직영점,A0024,부산두실점(직),6,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,BK,블랙,M,판매,의류,2024,5월,3,바지,2
3828,2024-06-28,직영점,A0024,부산두실점(직),7,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,M,판매,의류,2024,6월,3,바지,4
3829,2024-06-28,직영점,A0024,부산두실점(직),7,정상,일반판매,ALD3PT007,3-SCPXB8-알라딘배기,KH,카키,F,판매,의류,2024,4월,3,바지,7
3830,2024-06-28,직영점,A0024,부산두실점(직),8,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,LB,연한베이지,S,판매,의류,2024,5월,3,바지,2
3831,2024-06-28,직영점,A0024,부산두실점(직),8,정상,일반판매,ALD3PT007,3-SCPXB8-알라딘배기,BK,블랙,F,판매,의류,2024,4월,3,바지,7
3832,2024-06-28,직영점,A0024,부산두실점(직),8,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,BE,베이지,M,판매,의류,2024,4월,3,바지,5
3833,2024-06-28,직영점,A0024,부산두실점(직),8,정상,일반판매,ALE3PT001,3-SSPX19-레이단추PT,BK,블랙,L,판매,의류,2024,5월,3,바지,1
3834,2024-06-28,직영점,A0024,부산두실점(직),9,정상,일반판매,ALE3BL002,3-OCPRHN-빌리브BL,WH,화이트,F,판매,의류,2024,5월,3,블라우스,2
3835,2024-06-28,직영점,A0024,부산두실점(직),9,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,19
3836,2024-06-28,직영점,A0024,부산두실점(직),10,정상,일반판매,ALG3BL008,3-SCPSHN-안나BL,GE,그린,F,판매,의류,2024,7월,3,블라우스,8
3837,2024-06-28,직영점,A0024,부산두실점(직),10,정상,일반판매,ALG3TS015,3-OCCRHN-드라이자수T,CR,크림,F,판매,의류,2024,7월,3,티셔츠,15
3838,2024-06-29,직영점,A0024,부산두실점(직),1,정상,일반판매,BLF7BG001,J-패널크로스백,BK,블랙,F,판매,잡화,2024,6월,7,가방,1
3839,2024-06-29,직영점,A0024,부산두실점(직),1,정상,일반판매,AJF3PT003,C-리버배기,MU,머스타드,L,판매,의류,2022,6월,3,바지,3
3840,2024-06-29,직영점,A0024,부산두실점(직),2,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매,의류,2024,5월,7,니트나시,1
3841,2024-06-29,직영점,A0024,부산두실점(직),3,정상,일반판매,BLF4GV002,패턴반장갑,XX,XX,F,판매,잡화,2024,6월,4,장갑,2
3842,2024-06-29,직영점,A0024,부산두실점(직),4,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,BL,블루,F,판매,의류,2024,5월,3,남방,6
3843,2024-06-29,직영점,A0024,부산두실점(직),5,정상,일반판매,BID7BG033,에이플백팩,YE,옐로우,F,반품,잡화,2021,4월,7,가방,33
3844,2024-06-29,직영점,A0024,부산두실점(직),6,정상,일반판매,BLD4SB009,블링스니커즈(377),BK,블랙,45,판매,잡화,2024,4월,4,신발,9
3845,2024-06-29,직영점,A0024,부산두실점(직),7,정상,일반판매,ALF7JP001,3-SCLRHN-스윙린넨JP,PK,핑크,F,판매,의류,2024,6월,7,점퍼,1
3846,2024-06-29,직영점,A0024,부산두실점(직),8,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매,의류,2024,5월,3,남방,8
3847,2024-06-29,직영점,A0024,부산두실점(직),9,정상,일반판매,ALF3BL009,3-SSNCHN-이중카라BL,PK,핑크,F,판매,의류,2024,6월,3,블라우스,9
3848,2024-06-29,직영점,A0024,부산두실점(직),9,정상,일반판매,ALG3BL008,3-SCPSHN-안나BL,PP,퍼플,F,판매,의류,2024,7월,3,블라우스,8
3849,2024-06-30,직영점,A0024,부산두실점(직),1,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,2
3850,2024-06-30,직영점,A0024,부산두실점(직),2,정상,일반판매,BLF4MF006,린넨꽃머플러,GE,그린,F,판매,잡화,2024,6월,4,머플러,6
3851,2024-06-30,직영점,A0024,부산두실점(직),3,정상,일반판매,ALE3ST002,3-SCPRHN-프리미엄ST,BK,블랙,F,판매,의류,2024,5월,3,세트,2
3852,2024-06-30,직영점,A0024,부산두실점(직),3,정상,일반판매,ALG3PT001,3-SCPXT8-아삭8부와이드,BK,블랙,M,판매,의류,2024,7월,3,바지,1
3853,2024-06-30,직영점,A0024,부산두실점(직),3,정상,일반판매,ALD3TS008,3-SCCRHN-5부라운드T,WH,화이트,F,판매,의류,2024,4월,3,티셔츠,8
3854,2024-06-30,직영점,A0024,부산두실점(직),4,정상,일반판매,ALF3BL015,3-FCZCHN-리본텐셀BL,GE,그린,F,판매,의류,2024,6월,3,블라우스,15
3855,2024-06-30,직영점,A0024,부산두실점(직),4,정상,일반판매,ALF3JK007,3-SSLSHN-로니JK,GE,그린,F,판매,의류,2024,6월,3,자켓,7
3856,2024-06-30,직영점,A0024,부산두실점(직),4,정상,일반판매,ALF3JP003,3-OCPDHN-셔링컷후드JP,WH,화이트,F,판매,의류,2024,6월,3,점퍼,3
3857,2024-06-30,직영점,A0024,부산두실점(직),5,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매,의류,2024,5월,7,니트나시,1
3858,2024-06-30,직영점,A0024,부산두실점(직),6,정상,일반판매,ALE3BL001,3-OCPRHN-드림BL,SO,소라,F,판매,의류,2024,5월,3,블라우스,1
3859,2024-06-30,직영점,A0024,부산두실점(직),7,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,2
3860,2024-06-30,직영점,A0024,부산두실점(직),8,정상,일반판매,BLF4CP004,벨크로썬캡,GE,그린,F,판매,잡화,2024,6월,4,모자,4
3861,2024-07-01,직영점,A0024,부산두실점(직),1,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,L,판매,의류,2024,6월,3,바지,4
3862,2024-07-01,직영점,A0024,부산두실점(직),1,정상,일반판매,ALF3JP005,3-OCNDHN-메쉬아노락콤비점퍼,WH,화이트,F,판매,의류,2024,6월,3,점퍼,5
3863,2024-07-01,직영점,A0024,부산두실점(직),1,정상,일반판매,ALG3PT003,3-SOCXT5-M5부,KH,카키,F,판매,의류,2024,7월,3,바지,3
3864,2024-07-01,직영점,A0024,부산두실점(직),1,정상,일반판매,AJI4PT001,M-로우펄PT,DN,다크네이비,F,판매,의류,2022,9월,4,바지,1
3865,2024-07-01,직영점,A0024,부산두실점(직),2,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매,의류,2024,5월,7,니트나시,1
3866,2024-07-01,직영점,A0024,부산두실점(직),3,정상,일반판매,ALF3BL009,3-SSNCHN-이중카라BL,CM,카멜,F,판매,의류,2024,6월,3,블라우스,9
3867,2024-07-01,직영점,A0024,부산두실점(직),4,정상,일반판매,BLF4CP009,배색지사벙거지,PP,퍼플,F,판매,잡화,2024,6월,4,모자,9
3868,2024-07-01,직영점,A0024,부산두실점(직),5,정상,일반판매,ALG3TS005,3-OCCRHN-뉴러브T,SO,소라,F,판매,의류,2024,7월,3,티셔츠,5
3869,2024-07-01,직영점,A0024,부산두실점(직),6,정상,일반판매,ALD7PT004,3-SCLXT0-롱린넨PT,OR,오렌지,F,판매,의류,2024,4월,7,바지,4
3870,2024-07-01,직영점,A0024,부산두실점(직),7,정상,일반판매,ALG3OP009,3-SCPRHL-핑크셔츠OPS,DP,진핑크,F,판매,의류,2024,7월,3,원피스,9
3871,2024-07-01,직영점,A0024,부산두실점(직),8,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,OL,올리브,F,판매,의류,2024,5월,3,남방,8
3872,2024-07-01,직영점,A0024,부산두실점(직),9,정상,일반판매,BLD4SB001,패치하이탑(0019),IV,아이보리,35,판매,잡화,2024,4월,4,신발,1
3873,2024-07-01,직영점,A0024,부산두실점(직),10,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,19
3874,2024-07-01,직영점,A0024,부산두실점(직),11,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,OL,올리브,F,판매,의류,2024,5월,3,남방,8
3875,2024-07-01,직영점,A0024,부산두실점(직),12,정상,일반판매,ALF3PT006,3-SCCXT9-엔씨끈PT,BK,블랙,F,판매,의류,2024,6월,3,바지,6
3876,2024-07-01,직영점,A0024,부산두실점(직),12,정상,일반판매,ALF3BL013,3-CCCSHN-포켓체크BL,GE,그린,F,판매,의류,2024,6월,3,블라우스,13
3877,2024-07-01,직영점,A0024,부산두실점(직),12,정상,일반판매,ALF3BL009,3-SSNCHN-이중카라BL,PK,핑크,F,판매,의류,2024,6월,3,블라우스,9
3878,2024-07-01,직영점,A0024,부산두실점(직),12,정상,일반판매,BLD4MF001,망진주워머,WH,화이트,F,판매,잡화,2024,4월,4,머플러,1
3879,2024-07-01,직영점,A0024,부산두실점(직),13,정상,일반판매,BLD4MF001,망진주워머,BK,블랙,F,판매,잡화,2024,4월,4,머플러,1
3880,2024-07-02,직영점,A0024,부산두실점(직),1,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,OL,올리브,F,판매,의류,2024,5월,3,남방,8
3881,2024-07-02,직영점,A0024,부산두실점(직),1,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매,의류,2024,5월,3,남방,8
3882,2024-07-02,직영점,A0024,부산두실점(직),2,정상,일반판매,ALF7TS001,3-OCPDHN-레고후드,BK,블랙,F,판매,의류,2024,6월,7,티셔츠,1
3883,2024-07-02,직영점,A0024,부산두실점(직),3,정상,일반판매,ALG3BL009,3-GCCVHN-프릴자딕BL,GE,그린,F,판매,의류,2024,7월,3,블라우스,9
3884,2024-07-02,직영점,A0024,부산두실점(직),4,정상,일반판매,BHE3GT003,패션마스크(필터교체형),12,12,F,판매,잡화,2020,5월,3,기타,3
3885,2024-07-02,직영점,A0024,부산두실점(직),4,정상,일반판매,BHE3GT003,패션마스크(필터교체형),XX,XX,F,판매,잡화,2020,5월,3,기타,3
3886,2024-07-02,직영점,A0024,부산두실점(직),5,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,L,판매,의류,2024,4월,3,바지,4
3887,2024-07-02,직영점,A0024,부산두실점(직),5,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,L,판매,의류,2024,5월,3,바지,5
3888,2024-07-02,직영점,A0024,부산두실점(직),6,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,LB,연한베이지,M,판매,의류,2024,5월,3,바지,2
3889,2024-07-02,직영점,A0024,부산두실점(직),7,정상,일반판매,ALF7WS001,3-SCLSHN-라미단추셔츠,KH,카키,F,판매,의류,2024,6월,7,남방,1
3890,2024-07-02,직영점,A0024,부산두실점(직),8,정상,일반판매,ALG3TS014,3-SCCVHN-소프트T,SO,소라,F,판매,의류,2024,7월,3,티셔츠,14
3891,2024-07-02,직영점,A0024,부산두실점(직),8,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,M,판매,의류,2024,5월,3,바지,5
3892,2024-07-02,직영점,A0024,부산두실점(직),8,정상,일반판매,ALG3TS019,3-OCCRHN-이프T,PP,퍼플,F,판매,의류,2024,7월,3,티셔츠,19
3893,2024-07-02,직영점,A0024,부산두실점(직),8,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,LB,연한베이지,S,판매,의류,2024,5월,3,바지,2
3894,2024-07-02,직영점,A0024,부산두실점(직),8,정상,일반판매,BKE4SB003,썸머컬러샌들(A7179),GE,그린,35,판매,잡화,2023,5월,4,신발,3
3895,2024-07-02,직영점,A0024,부산두실점(직),8,정상,일반판매,BKD7BG002,라카가죽백,SO,소라,F,판매,잡화,2023,4월,7,가방,2
3896,2024-07-02,직영점,A0024,부산두실점(직),9,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,BL,블루,F,판매,의류,2024,5월,3,남방,6
3897,2024-07-02,직영점,A0024,부산두실점(직),9,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,GE,그린,F,판매,의류,2024,5월,3,남방,6
3898,2024-07-02,직영점,A0024,부산두실점(직),9,정상,일반판매,BLC7BG011,J-마리사선백팩,BK,블랙,F,판매,잡화,2024,3월,7,가방,11
3899,2024-07-02,직영점,A0024,부산두실점(직),10,정상,일반판매,ALG3PT003,3-SOCXT5-M5부,KH,카키,F,판매,의류,2024,7월,3,바지,3
3900,2024-07-02,직영점,A0024,부산두실점(직),10,정상,일반판매,ALF3TN001,3-SCLRHN-린넨캡나시,BK,블랙,F,판매,의류,2024,6월,3,티셔츠나시,1
3901,2024-07-02,직영점,A0024,부산두실점(직),11,정상,일반판매,ALD3TS009,3-SCCHHN-옆셔링5부,MO,모카,F,판매,의류,2024,4월,3,티셔츠,9
3902,2024-07-02,직영점,A0024,부산두실점(직),12,정상,일반판매,BLD4SB005,리본뮬플랫(632-6),BE,베이지,45,판매,잡화,2024,4월,4,신발,5
3903,2024-07-02,직영점,A0024,부산두실점(직),12,정상,일반판매,BLD4SB005,리본뮬플랫(632-6),BE,베이지,50,판매,잡화,2024,4월,4,신발,5
3904,2024-07-02,직영점,A0024,부산두실점(직),13,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,GE,그린,S,판매,의류,2024,4월,3,바지,5
3905,2024-07-02,직영점,A0024,부산두실점(직),13,정상,일반판매,AJJ3TS004,S-옆셔링반폴티,MO,모카,F,판매,의류,2022,10월,3,티셔츠,4
3906,2024-07-02,직영점,A0024,부산두실점(직),13,정상,일반판매,ALD3TS009,3-SCCHHN-옆셔링5부,MO,모카,F,판매,의류,2024,4월,3,티셔츠,9
3907,2024-07-03,직영점,A0024,부산두실점(직),1,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,2
3908,2024-07-03,직영점,A0024,부산두실점(직),2,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,S,판매,의류,2024,4월,3,바지,4
3909,2024-07-03,직영점,A0024,부산두실점(직),2,정상,일반판매,ALG3PT002,3-SCCXT5-셔링포켓5부,KH,카키,F,판매,의류,2024,7월,3,바지,2
3910,2024-07-03,직영점,A0024,부산두실점(직),3,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매,의류,2024,5월,7,니트나시,1
3911,2024-07-03,직영점,A0024,부산두실점(직),3,정상,일반판매,AJE3OP002,S-무브캉OPS,IV,아이보리,F,판매,의류,2022,5월,3,원피스,2
3912,2024-07-03,직영점,A0024,부산두실점(직),4,정상,일반판매,BLF4CP008,에스닉뜨개벙거지,GE,그린,F,판매,잡화,2024,6월,4,모자,8
3913,2024-07-03,직영점,A0024,부산두실점(직),5,정상,일반판매,AJF3PT033,C-레터맞주름통,BE,베이지,F,판매,의류,2022,6월,3,바지,33
3914,2024-07-03,직영점,A0024,부산두실점(직),6,정상,일반판매,BLF4CP008,에스닉뜨개벙거지,DB,다크베이지,F,판매,잡화,2024,6월,4,모자,8
3915,2024-07-03,직영점,A0024,부산두실점(직),7,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,19
3916,2024-07-03,직영점,A0024,부산두실점(직),8,정상,일반판매,ALD7PT001,3-CCLXX9-미니고방PT,BK,블랙,F,판매,의류,2024,4월,7,바지,1
3917,2024-07-03,직영점,A0024,부산두실점(직),9,정상,일반판매,ALE3PT007,3-SCPXJ8-썸머조거팬츠,BK,블랙,L,판매,의류,2024,5월,3,바지,7
3918,2024-07-03,직영점,A0024,부산두실점(직),9,정상,일반판매,ALG3PT002,3-SCCXT5-셔링포켓5부,BK,블랙,F,판매,의류,2024,7월,3,바지,2
3919,2024-07-03,직영점,A0024,부산두실점(직),10,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,19
3920,2024-07-03,직영점,A0024,부산두실점(직),11,정상,일반판매,ALE7JK002,3-OCCCHN-포지데님자켓,LL,연청,F,판매,의류,2024,5월,7,자켓,2
3921,2024-07-03,직영점,A0024,부산두실점(직),11,정상,일반판매,BLF4GV004,패턴중장갑,XX,XX,F,판매,잡화,2024,6월,4,장갑,4
3922,2024-07-03,직영점,A0024,부산두실점(직),11,정상,증정판매,BH00MF001,큐티사각(1+1),XX,XX,F,판매,잡화,2020,사계절,0,머플러,1
3923,2024-07-03,직영점,A0024,부산두실점(직),11,정상,일반판매,BH00MF001,큐티사각(1+1),XX,XX,F,판매,잡화,2020,사계절,0,머플러,1
3924,2024-07-03,직영점,A0024,부산두실점(직),12,정상,일반판매,AKD3DP001,C-핀턱와이드데님팬츠,DL,진청,M,판매,의류,2023,4월,3,데님,1
3925,2024-07-03,직영점,A0024,부산두실점(직),13,정상,일반판매,ALG3PT001,3-SCPXT8-아삭8부와이드,BK,블랙,L,판매,의류,2024,7월,3,바지,1
3926,2024-07-04,직영점,A0024,부산두실점(직),1,정상,일반판매,ALE3TS012,3-OCCRHN-코드자수T,IV,아이보리,F,판매,의류,2024,5월,3,티셔츠,12
3927,2024-07-04,직영점,A0024,부산두실점(직),2,정상,일반판매,ALG3PT001,3-SCPXT8-아삭8부와이드,BK,블랙,M,판매,의류,2024,7월,3,바지,1
3928,2024-07-04,직영점,A0024,부산두실점(직),3,정상,일반판매,ALG3TS013,3-OCCVHN-블라썸V넥T,PK,핑크,F,판매,의류,2024,7월,3,티셔츠,13
3929,2024-07-04,직영점,A0024,부산두실점(직),4,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,19
3930,2024-07-04,직영점,A0024,부산두실점(직),5,정상,일반판매,ALD3TS008,3-SCCRHN-5부라운드T,PK,핑크,F,판매,의류,2024,4월,3,티셔츠,8
3931,2024-07-04,직영점,A0024,부산두실점(직),6,정상,일반판매,ALG3PT001,3-SCPXT8-아삭8부와이드,KH,카키,M,판매,의류,2024,7월,3,바지,1
3932,2024-07-04,직영점,A0024,부산두실점(직),7,정상,일반판매,AHH3BL008,L-스퀘어BL,PK,핑크,F,판매,의류,2020,8월,3,블라우스,8
3933,2024-07-04,직영점,A0024,부산두실점(직),8,정상,일반판매,ALF7TS004,3-OCPDHN-베어후드반팔,LB,연한베이지,F,판매,의류,2024,6월,7,티셔츠,4
3934,2024-07-04,직영점,A0024,부산두실점(직),9,정상,일반판매,AJI4PT001,M-로우펄PT,DN,다크네이비,F,판매,의류,2022,9월,4,바지,1
