?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분,대분류,년,월,주차,복종,넘버
168,2024-01-24,직영점,A0025,부산연지점(직),1,정상,일반판매,AKB3CA008,C-캐미투포켓오픈가디건,MT,민트,F,판매,의류,2023,2월,3,가디건,008
169,2024-01-24,직영점,A0025,부산연지점(직),1,정상,일반판매,AJL3DP003,S-사각기모청배기,BK,블랙,F,판매,의류,2022,12월,3,데님,003
170,2024-01-24,직영점,A0025,부산연지점(직),2,정상,일반판매,AEJ1JP501,롬바르드 로맨틱스포티 점퍼,GR,회색,L,판매,의류,2017,10월,1,점퍼,501
171,2024-01-24,직영점,A0025,부산연지점(직),2,기획,일반판매,AKL7PT002,P-버클부츠컷슬랙스,BK,블랙,M,판매,의류,2023,12월,7,바지,002
172,2024-01-24,직영점,A0025,부산연지점(직),3,정상,일반판매,AKJ3PT003,C-더치골덴통바지,CH,챠콜,S,판매,의류,2023,10월,3,바지,003
173,2024-01-24,직영점,A0025,부산연지점(직),3,정상,일반판매,AKK3PT006,S-시보리기모배기팬츠,DB,다크베이지,M,판매,의류,2023,11월,3,바지,006
174,2024-01-24,직영점,A0025,부산연지점(직),4,정상,일반판매,AKK3TS007,S-비엔T,DB,다크베이지,F,판매,의류,2023,11월,3,티셔츠,007
175,2024-01-24,직영점,A0025,부산연지점(직),4,정상,일반판매,AKA3KT006,S-패치트리니트,BK,블랙,F,판매,의류,2023,1월,3,니트,006
176,2024-01-24,직영점,A0025,부산연지점(직),5,정상,일반판매,BKL7BG007,J-캣츠백팩,BK,블랙,F,판매,잡화,2023,12월,7,가방,007
177,2024-01-24,직영점,A0025,부산연지점(직),5,정상,일반판매,AKK3PT008,C-골드버튼배기기모,BK,블랙,L,판매,의류,2023,11월,3,바지,008
178,2024-01-24,직영점,A0025,부산연지점(직),6,정상,일반판매,AKK7JP022,J-단가라니트후드집업,BE,베이지,F,판매,의류,2023,11월,7,점퍼,022
179,2024-01-24,직영점,A0025,부산연지점(직),6,정상,일반판매,AKK7VT012,J-캣라운드니트조끼,BE,베이지,F,판매,의류,2023,11월,7,베스트,012
180,2024-01-24,직영점,A0025,부산연지점(직),7,정상,일반판매,AKJ7PT005,J-라인핀턱슬랙스,BK,블랙,XL,판매,의류,2023,10월,7,바지,005
181,2024-01-25,직영점,A0025,부산연지점(직),1,정상,일반판매,BKL7BG009,J-패치숄더백,BK,블랙,F,판매,잡화,2023,12월,7,가방,009
182,2024-01-25,직영점,A0025,부산연지점(직),2,정상,일반판매,AEI2PT601,볼로냐 와이드 팬츠,BK,블랙,M,판매,의류,2017,9월,2,바지,601
183,2024-01-25,직영점,A0025,부산연지점(직),3,정상,일반판매,AII3OP012,Z-뱌오점프수트,GR,회색,F,판매,의류,2021,9월,3,원피스,012
184,2024-01-25,직영점,A0025,부산연지점(직),3,정상,일반판매,AIK3PT022,Q-마인언발,CG,차콜그레이,M,판매,의류,2021,11월,3,바지,022
185,2024-01-25,직영점,A0025,부산연지점(직),4,정상,일반판매,AKL7KT017,P3-셀폴라니트,GR,회색,F,판매,의류,2023,12월,7,니트,017
186,2024-01-25,직영점,A0025,부산연지점(직),5,정상,일반판매,AKL7KT017,P3-셀폴라니트,BK,블랙,F,판매,의류,2023,12월,7,니트,017
187,2024-01-25,직영점,A0025,부산연지점(직),6,정상,일반판매,BKL7BG015,J-플릭숄더백,IV,아이보리,F,판매,잡화,2023,12월,7,가방,015
188,2024-01-25,직영점,A0025,부산연지점(직),6,정상,일반판매,AJJ7ST001,트임니트세트,BE,베이지,F,판매,의류,2022,10월,7,세트,001
189,2024-01-26,직영점,A0025,부산연지점(직),1,정상,일반판매,BJL4MF009,양모바게트머플러,CH,챠콜,F,판매,잡화,2022,12월,4,머플러,009
190,2024-01-26,직영점,A0025,부산연지점(직),2,정상,일반판매,AKL7KT017,P3-셀폴라니트,BK,블랙,F,판매,의류,2023,12월,7,니트,017
191,2024-01-26,직영점,A0025,부산연지점(직),2,정상,일반판매,AKL7KT017,P3-셀폴라니트,PK,핑크,F,판매,의류,2023,12월,7,니트,017
192,2024-01-26,직영점,A0025,부산연지점(직),3,정상,일반판매,AKA3PT002,C-밍크골지트임팬츠,IV,아이보리,F,판매,의류,2023,1월,3,바지,002
193,2024-01-26,직영점,A0025,부산연지점(직),4,정상,일반판매,AIJ3TS018,S-소울MTM,IV,아이보리,F,판매,의류,2021,10월,3,티셔츠,018
194,2024-01-26,직영점,A0025,부산연지점(직),4,정상,일반판매,AKC7OP004,묶음롱원피스,GE,그린,F,판매,의류,2023,3월,7,원피스,004
195,2024-01-26,직영점,A0025,부산연지점(직),4,정상,일반판매,AKL7KT005,J-젤리반폴니트,BE,베이지,F,판매,의류,2023,12월,7,니트,005
196,2024-01-26,직영점,A0025,부산연지점(직),5,정상,일반판매,AJJ7ST001,트임니트세트,BR,브라운,F,판매,의류,2022,10월,7,세트,001
197,2024-01-26,직영점,A0025,부산연지점(직),5,정상,일반판매,AJJ7ST001,트임니트세트,BE,베이지,F,판매,의류,2022,10월,7,세트,001
198,2024-01-26,직영점,A0025,부산연지점(직),6,정상,일반판매,KLA7AC001,K스카이크로스백(24),BK,블랙,F,판매,이벤트상품,2024,1월,7,스크래치특가,001
199,2024-01-26,직영점,A0025,부산연지점(직),7,정상,일반판매,AKL7KT005,J-젤리반폴니트,BE,베이지,F,반품,의류,2023,12월,7,니트,005
200,2024-01-26,직영점,A0025,부산연지점(직),8,정상,일반판매,AHJ3DP001,S-청나팔기획,DL,진청,S,판매,의류,2020,10월,3,데님,001
201,2024-01-26,직영점,A0025,부산연지점(직),9,정상,일반판매,AKJ7JP012,J-리버시블덕다운점퍼,SO,소라,F,판매,의류,2023,10월,7,점퍼,012
202,2024-01-26,직영점,A0025,부산연지점(직),10,정상,일반판매,AEH2BL401,채러티 워싱 웨스턴셔츠,DK,진카키,L,판매,의류,2017,8월,2,블라우스,401
203,2024-01-26,직영점,A0025,부산연지점(직),10,정상,일반판매,AKK3WS001,S-오픈체크셔츠,PK,핑크,F,판매,의류,2023,11월,3,남방,001
204,2024-01-26,직영점,A0025,부산연지점(직),10,정상,일반판매,AKK7JK005,J-이프니트자켓,WH,화이트,F,판매,의류,2023,11월,7,자켓,005
205,2024-01-26,직영점,A0025,부산연지점(직),10,정상,일반판매,AEK2PT707,배색 부츠컷,DB,다크베이지,M,판매,의류,2017,11월,2,바지,707
206,2024-01-26,직영점,A0025,부산연지점(직),10,정상,일반판매,AIL7DP004,하트샵자수청,DL,진청,F,판매,의류,2021,12월,7,데님,004
207,2024-01-26,직영점,A0025,부산연지점(직),11,정상,일반판매,AIL7DP004,하트샵자수청,DL,진청,F,반품,의류,2021,12월,7,데님,004
208,2024-01-26,직영점,A0025,부산연지점(직),12,정상,일반판매,AIK3WS002,S-엘린체크,YE,옐로우,F,판매,의류,2021,11월,3,남방,002
209,2024-01-27,직영점,A0025,부산연지점(직),1,정상,일반판매,AKL3KT004,S-분홍꽃KT,GR,회색,F,판매,의류,2023,12월,3,니트,004
210,2024-01-27,직영점,A0025,부산연지점(직),2,정상,일반판매,AKK3PT006,S-시보리기모배기팬츠,BK,블랙,L,판매,의류,2023,11월,3,바지,006
211,2024-01-27,직영점,A0025,부산연지점(직),2,정상,일반판매,AKK7KT017,J-루이폴라니트,PP,퍼플,F,판매,의류,2023,11월,7,니트,017
212,2024-01-27,직영점,A0025,부산연지점(직),2,정상,일반판매,AKL7KT016,J-글리배색반폴니트,GR,회색,F,판매,의류,2023,12월,7,니트,016
213,2024-01-27,직영점,A0025,부산연지점(직),3,정상,일반판매,AEJ2CT101,다우리버 자카드 페미닌코트,IV,아이보리,XL,판매,의류,2017,10월,2,코트,101
214,2024-01-27,직영점,A0025,부산연지점(직),3,정상,일반판매,AEI2VT601,몽마르뜨 니트 원피스,BR,브라운,M,판매,의류,2017,9월,2,베스트,601
215,2024-01-27,직영점,A0025,부산연지점(직),3,정상,일반판매,AKK7VT019,J-멜로우니트조끼,KH,카키,F,판매,의류,2023,11월,7,베스트,019
216,2024-01-27,직영점,A0025,부산연지점(직),4,정상,일반판매,AJI7SK003,퓨즈니트스커트,BK,블랙,F,판매,의류,2022,9월,7,스커트,003
217,2024-01-27,직영점,A0025,부산연지점(직),4,정상,일반판매,AJI7SK003,퓨즈니트스커트,BR,브라운,F,판매,의류,2022,9월,7,스커트,003
218,2024-01-27,직영점,A0025,부산연지점(직),5,정상,일반판매,AJL3CA004,C-세라카라니트집업,,네이비,F,판매,의류,2022,12월,3,가디건,004
219,2024-01-27,직영점,A0025,부산연지점(직),6,정상,일반판매,AEI2CT401,시애나 야상점퍼 자켓,GR,회색,XL,판매,의류,2017,9월,2,코트,401
220,2024-01-27,직영점,A0025,부산연지점(직),6,정상,일반판매,AKK3PT002,C-더치골덴통바지(기모),CH,챠콜,L,판매,의류,2023,11월,3,바지,002
221,2024-01-27,직영점,A0025,부산연지점(직),6,정상,일반판매,AKK7JK005,J-이프니트자켓,WH,화이트,F,판매,의류,2023,11월,7,자켓,005
222,2024-01-27,직영점,A0025,부산연지점(직),6,정상,일반판매,AIK3WS002,S-엘린체크,YE,옐로우,F,판매,의류,2021,11월,3,남방,002
223,2024-01-27,직영점,A0025,부산연지점(직),7,기획,일반판매,AKL7KT003,P-로제폴라니트,BR,브라운,F,판매,의류,2023,12월,7,니트,003
224,2024-01-29,직영점,A0025,부산연지점(직),1,정상,일반판매,AKJ7KT001,J-심플라운드니트,BK,블랙,F,판매,의류,2023,10월,7,니트,001
225,2024-01-29,직영점,A0025,부산연지점(직),1,정상,일반판매,AKL7TS007,P4-레터링반폴T,BR,브라운,F,판매,의류,2023,12월,7,티셔츠,007
226,2024-01-29,직영점,A0025,부산연지점(직),2,정상,일반판매,AJC4TS002,M-리엔T,BG,청록색,M,판매,의류,2022,3월,4,티셔츠,002
227,2024-01-29,직영점,A0025,부산연지점(직),3,기획,일반판매,AKK7VT023,P-플라워집업조끼,BK,블랙,F,판매,의류,2023,11월,7,베스트,023
228,2024-01-29,직영점,A0025,부산연지점(직),3,정상,일반판매,AEK1TS703,라인 롱 티셔츠,BK,블랙,F,판매,의류,2017,11월,1,티셔츠,703
229,2024-01-29,직영점,A0025,부산연지점(직),3,정상,일반판매,AJC4TS002,M-리엔T,BG,청록색,M,판매,의류,2022,3월,4,티셔츠,002
230,2024-01-29,직영점,A0025,부산연지점(직),4,기획,일반판매,AKK7TS002,P-폴라기모T,MO,모카,F,판매,의류,2023,11월,7,티셔츠,002
231,2024-01-29,직영점,A0025,부산연지점(직),4,정상,일반판매,AKL7KT013,J-굿니트후디,BE,베이지,F,판매,의류,2023,12월,7,니트,013
232,2024-01-29,직영점,A0025,부산연지점(직),5,정상,일반판매,ALB3TS007,C-TCCRHN-베이직단가라티,IV,아이보리,F,판매,의류,2024,2월,3,티셔츠,007
233,2024-01-29,직영점,A0025,부산연지점(직),5,정상,일반판매,ALB3TS007,C-TCCRHN-베이직단가라티,RE,레드,F,판매,의류,2024,2월,3,티셔츠,007
234,2024-01-29,직영점,A0025,부산연지점(직),5,정상,일반판매,BKI7BG024,체크버킷백,MO,모카,F,판매,잡화,2023,9월,7,가방,024
235,2024-01-29,직영점,A0025,부산연지점(직),5,기획,일반판매,AKK7TS002,P-폴라기모T,BG,청록색,F,판매,의류,2023,11월,7,티셔츠,002
236,2024-01-29,직영점,A0025,부산연지점(직),5,기획,일반판매,AKL7KT003,P-로제폴라니트,BK,블랙,F,판매,의류,2023,12월,7,니트,003
237,2024-01-30,직영점,A0025,부산연지점(직),1,정상,일반판매,AKC3JK016,C-하프레더자켓,BK,블랙,F,판매,의류,2023,3월,3,자켓,016
238,2024-01-30,직영점,A0025,부산연지점(직),2,정상,일반판매,AEK1TS703,라인 롱 티셔츠,GR,회색,F,판매,의류,2017,11월,1,티셔츠,703
239,2024-01-30,직영점,A0025,부산연지점(직),3,정상,일반판매,AEI2BL602,샌디에고 데님셔츠 점퍼,BL,블루,S,판매,의류,2017,9월,2,블라우스,602
240,2024-01-30,직영점,A0025,부산연지점(직),4,기획,일반판매,AKL7KT003,P-로제폴라니트,IV,아이보리,F,판매,의류,2023,12월,7,니트,003
241,2024-01-30,직영점,A0025,부산연지점(직),5,정상,일반판매,ALB3KT001,S-OCARHN-자수꽈니트,PP,퍼플,F,판매,의류,2024,2월,3,니트,001
242,2024-01-30,직영점,A0025,부산연지점(직),6,정상,일반판매,AKK7VT018,J-우아니트조끼,PK,핑크,F,판매,의류,2023,11월,7,베스트,018
243,2024-01-30,직영점,A0025,부산연지점(직),7,기획,일반판매,AKL7KT002,P-윈터폴라니트,BK,블랙,F,판매,의류,2023,12월,7,니트,002
244,2024-01-31,직영점,A0025,부산연지점(직),1,정상,일반판매,BKC4MF031,홀스플사각스카프,,네이비,F,판매,잡화,2023,3월,4,머플러,031
245,2024-01-31,직영점,A0025,부산연지점(직),1,정상,일반판매,AKC7BL004,브이퍼프블라우스,GE,그린,F,판매,의류,2023,3월,7,블라우스,004
246,2024-01-31,직영점,A0025,부산연지점(직),2,정상,일반판매,AKJ7JP012,J-리버시블덕다운점퍼,SO,소라,F,판매,의류,2023,10월,7,점퍼,012
247,2024-01-31,직영점,A0025,부산연지점(직),3,정상,일반판매,AII3OP005,S-유니콘롱티,KH,카키,F,판매,의류,2021,9월,3,원피스,005
248,2024-01-31,직영점,A0025,부산연지점(직),3,정상,일반판매,AEK1TS703,라인 롱 티셔츠,GR,회색,F,판매,의류,2017,11월,1,티셔츠,703
249,2024-01-31,직영점,A0025,부산연지점(직),4,정상,일반판매,ALB3KT002,C-SCWRHN-캐시라운드니트,GE,그린,F,판매,의류,2024,2월,3,니트,002
250,2024-02-01,직영점,A0025,부산연지점(직),1,정상,일반판매,AKL3KT002,S-크리미반폴KT,MU,머스타드,F,판매,의류,2023,12월,3,니트,002
251,2024-02-01,직영점,A0025,부산연지점(직),1,정상,일반판매,BKI7MF002,에코도트머플러,MU,머스타드,F,판매,잡화,2023,9월,7,머플러,002
252,2024-02-01,직영점,A0025,부산연지점(직),1,정상,일반판매,AEK1TS703,라인 롱 티셔츠,RE,레드,F,판매,의류,2017,11월,1,티셔츠,703
253,2024-02-01,직영점,A0025,부산연지점(직),2,정상,일반판매,AHK7KT010,라인KT,RE,레드,F,판매,의류,2020,11월,7,니트,010
254,2024-02-01,직영점,A0025,부산연지점(직),3,정상,일반판매,AEK1TS703,라인 롱 티셔츠,RE,레드,F,판매,의류,2017,11월,1,티셔츠,703
255,2024-02-01,직영점,A0025,부산연지점(직),3,정상,일반판매,AHK7KT010,라인KT,RE,레드,F,판매,의류,2020,11월,7,니트,010
256,2024-02-01,직영점,A0025,부산연지점(직),4,정상,일반판매,AGI3BL001,M-라피스BL,,네이비,L,판매,의류,2019,9월,3,블라우스,001
257,2024-02-01,직영점,A0025,부산연지점(직),4,정상,일반판매,KKK7AC008,KJ-세로지퍼백팩,BK,블랙,F,판매,이벤트상품,2023,11월,7,스크래치특가,008
258,2024-02-01,직영점,A0025,부산연지점(직),5,정상,일반판매,AJK4CT001,C-하프핸드메이드자켓,CM,카멜,L,판매,의류,2022,11월,4,코트,001
259,2024-02-01,직영점,A0025,부산연지점(직),6,정상,일반판매,AJJ7JK002,숏레더자켓,BK,블랙,F,판매,의류,2022,10월,7,자켓,002
260,2024-02-02,직영점,A0025,부산연지점(직),1,정상,일반판매,AKK7KT020,J-하이캣자수니트,GR,회색,F,판매,의류,2023,11월,7,니트,020
261,2024-02-02,직영점,A0025,부산연지점(직),2,기획,일반판매,AKK7VT003,J-하이넥덕다운조끼,IV,아이보리,F,판매,의류,2023,11월,7,베스트,003
262,2024-02-02,직영점,A0025,부산연지점(직),2,정상,일반판매,ALB3KT001,S-OCARHN-자수꽈니트,PK,핑크,F,판매,의류,2024,2월,3,니트,001
263,2024-02-02,직영점,A0025,부산연지점(직),3,정상,일반판매,AKK7JP022,J-단가라니트후드집업,BE,베이지,F,판매,의류,2023,11월,7,점퍼,022
264,2024-02-02,직영점,A0025,부산연지점(직),3,정상,일반판매,AKL7KT013,J-굿니트후디,BE,베이지,F,판매,의류,2023,12월,7,니트,013
265,2024-02-02,직영점,A0025,부산연지점(직),4,기획,일반판매,AKK7VT016,P-모모퍼후드조끼,BK,블랙,F,판매,의류,2023,11월,7,베스트,016
266,2024-02-02,직영점,A0025,부산연지점(직),5,정상,일반판매,BIL4CP005,타일벙거지 ,PP,퍼플,F,판매,잡화,2021,12월,4,모자,005
267,2024-02-02,직영점,A0025,부산연지점(직),5,정상,일반판매,AKI7CA005,J-자수라운드가디건,BK,블랙,F,판매,의류,2023,9월,7,가디건,005
268,2024-02-02,직영점,A0025,부산연지점(직),6,정상,일반판매,BF02GT704,쁘띠브로치,XX,XX,XX,판매,잡화,2018,사계절,2,기타,704
269,2024-02-02,직영점,A0025,부산연지점(직),7,정상,일반판매,AJK3JP004,S-레니구스다운,SO,소라,F,판매,의류,2022,11월,3,점퍼,004
270,2024-02-02,직영점,A0025,부산연지점(직),8,정상,일반판매,AKL7JP001,P-모드롱덕다운패딩,KH,카키,F,판매,의류,2023,12월,7,점퍼,001
271,2024-02-03,직영점,A0025,부산연지점(직),1,정상,일반판매,AKL7KT005,J-젤리반폴니트,BK,블랙,F,판매,의류,2023,12월,7,니트,005
272,2024-02-03,직영점,A0025,부산연지점(직),1,정상,일반판매,ALB3KT002,C-SCWRHN-캐시라운드니트,YE,옐로우,F,판매,의류,2024,2월,3,니트,002
273,2024-02-03,직영점,A0025,부산연지점(직),2,정상,일반판매,AKK7KT017,J-루이폴라니트,PP,퍼플,F,반품,의류,2023,11월,7,니트,017
274,2024-02-03,직영점,A0025,부산연지점(직),3,정상,일반판매,BKL7MF005,컬러풀머플러,GE,그린,F,판매,잡화,2023,12월,7,머플러,005
275,2024-02-03,직영점,A0025,부산연지점(직),3,기획,일반판매,AKK7VT003,J-하이넥덕다운조끼,BR,브라운,F,판매,의류,2023,11월,7,베스트,003
276,2024-02-03,직영점,A0025,부산연지점(직),4,정상,일반판매,AKJ7JP008,J-타입덕다운점퍼,BK,블랙,F,판매,의류,2023,10월,7,점퍼,008
277,2024-02-03,직영점,A0025,부산연지점(직),5,기획,일반판매,AKJ7KT002,J-이지컬러니트,BE,베이지,F,판매,의류,2023,10월,7,니트,002
278,2024-02-03,직영점,A0025,부산연지점(직),5,정상,일반판매,ALB3TS012,C-SCCRHN-슬럽라운드긴팔티,WH,화이트,F,판매,의류,2024,2월,3,티셔츠,012
279,2024-02-03,직영점,A0025,부산연지점(직),5,정상,일반판매,AKK3TS017,P-달마시안맨투맨,OT,오트밀,F,판매,의류,2023,11월,3,티셔츠,017
280,2024-02-05,직영점,A0025,부산연지점(직),1,정상,일반판매,AKK3DP007,C-헤비와이드기모부츠컷데님,DL,진청,L,판매,의류,2023,11월,3,데님,007
281,2024-02-05,직영점,A0025,부산연지점(직),1,정상,일반판매,AKK3DP001,C-다비기모통데님,DL,진청,L,판매,의류,2023,11월,3,데님,001
282,2024-02-05,직영점,A0025,부산연지점(직),2,정상,20% 할인(직원할인),AKI7JP001,J-후드레자점퍼,BK,블랙,F,판매,의류,2023,9월,7,점퍼,001
