상품코드,상품명,사이즈,판매금액,MappedValue,년도,월
AID3PT003,S-스티치크라운PT,Free,89000,바지,2021,4월 1일
AIG3OP015,S-7패션OP,Free,129000,원피스,2021,7월 1일
AIB3PT001,Q-사각일자,Free,53000,바지,2021,2월 1일
AHL7JK015,진주뽀글JK,Free,109000,자켓,2020,12월 1일
AIH4OP002,S-아사원피스,Free,19000,원피스,2021,8월 1일
AIG7OP003,레드붓OP,Free,49000,원피스,2021,7월 1일
AIG3VT004,S-마린니트VT,Free,29000,베스트,2021,7월 1일
AIG3DP003,S-147미니주머니,L,59000,데님,2021,7월 1일
AIH3PT012,Q-면마배기,Free,23000,바지,2021,8월 1일
AIG3OP003,S-에리조나끈OPS,Free,23000,원피스,2021,7월 1일
AIG3TS032,S-모노등사선T,Free,46000,티셔츠,2021,7월 1일
AIF7CA003,체크반가디건,Free,62100,가디건,2021,6월 1일
AGE3JK007,S-마킵크로스,Free,99000,자켓,2019,5월 1일
AIG3TS034,S-튤립자수,Free,53000,티셔츠,2021,7월 1일
AHE3VT005,S-나염청조끼,Free,79000,베스트,2020,5월 1일
AIG7BL029,아사체크셔링BL,Free,39000,블라우스,2021,7월 1일
AIG3TS010,Q-NY롱티,Free,26000,티셔츠,2021,7월 1일
AIH7SK001,나염블럭SK,Free,29000,스커트,2021,8월 1일
AIG3TS026,S-1813왕꽃,Free,49000,티셔츠,2021,7월 1일
AIG7WS010,플라워반남방,Free,39000,남방,2021,7월 1일
AIG4OP001,S-1047쿨나염OP,Free,29000,원피스,2021,7월 1일
AIF3TN007,S-잔단포켓나시,Free,19000,티셔츠나시,2021,6월 1일
AIB3OP007,S-로렌OPS,Free,129000,원피스,2021,2월 1일
AIF7KT010,원버튼단가라KT,Free,33000,니트,2021,6월 1일
AIG7BL008,프릴소매BL,Free,44100,블라우스,2021,7월 1일
AIH3PT010,S-패치마바지,Free,39000,바지,2021,8월 1일
AIH3PT013,Q-포켓5부통,Free,23000,바지,2021,8월 1일
AIH4PT001,S-인견8부통바지,Free,14900,바지,2021,8월 1일
AIG3BL005,S-카라고방,Free,53100,블라우스,2021,7월 1일
AIF3TS015,S-크림포켓T,Free,44100,티셔츠,2021,6월 1일
AIG4ST001,S-쿨나염세트,Free,13000,세트,2021,7월 1일
AIG7ST003,컬러셔링세트,Free,69000,세트,2021,7월 1일
AHE3PT043,S-파르페8부,Free,39690,바지,2020,5월 1일
AIG7PT005,4단턱린넨PT,Free,69000,바지,2021,7월 1일
AIH3TS001,Q-꽃나염카라,Free,39200,티셔츠,2021,8월 1일
AIG3KT005,S-2217레이스,Free,33000,니트,2021,7월 1일
AIH3ST001,Q-비비SET,Free,23000,세트,2021,8월 1일
AIF3PT034,Z-A라인PT,Free,13900,바지,2021,6월 1일
AIF3OP019,S-세로단추OPS,Free,56000,원피스,2021,6월 1일
AIH3BL018,S-배색고리BL,Free,39000,블라우스,2021,8월 1일
AIH3OP011,S-원석OPS,Free,49000,원피스,2021,8월 1일
AIG3KT002,S-셔츠TOP니트,Free,46000,니트,2021,7월 1일
AIG3BL027,S-코코블라우스,Free,79000,블라우스,2021,7월 1일
AIC3PT017,S-데이지SL,Free,99000,바지,2021,3월 1일
AIH3OP018,S-소매쪼임OP,Free,66000,원피스,2021,8월 1일
AIG3BL015,Z-9075소매링,Free,23000,블라우스,2021,7월 1일
AIG7ST002,낙서세트,Free,69000,세트,2021,7월 1일
AIH3BL016,S-문양신전BL,Free,39000,블라우스,2021,8월 1일
AIG3TS036,S-나비티,Free,27300,티셔츠,2021,7월 1일
AID7JP005,에이프릴JP,Free,83000,점퍼,2021,4월 1일
AII3TS029,S-단작V,Free,26000,티셔츠,2021,9월 1일
AIF3TS020,S-산드라T,Free,23000,티셔츠,2021,6월 1일
AID3KT001,S-엔젤니트,Free,66000,니트,2021,4월 1일
AIH7TS003,데니스T,Free,19000,티셔츠,2021,8월 1일
AIG3OP032,S-플리치OPS,Free,34300,원피스,2021,7월 1일
AIH3BL017,S-마차BL,Free,39000,블라우스,2021,8월 1일
AIG7TS006,스타일포켓T,Free,34300,티셔츠,2021,7월 1일
AID7OP003,브이롱OP,Free,49000,원피스,2021,4월 1일
AIG3BL034,S-비틀즈인타,Free,99000,블라우스,2021,7월 1일
AIF7TS006,퓨처TS,Free,23000,티셔츠,2021,6월 1일
AIG3JK002,S-마무JK,Free,139000,자켓,2021,7월 1일
AIG3BL029,S-레니꽃BL,Free,79000,블라우스,2021,7월 1일
AIF3WS005,S-린넨모던핀탁,Free,76000,남방,2021,6월 1일
AIG7BL027,써클장식BL,Free,29000,블라우스,2021,7월 1일
AIH3PT007,S-고리부츠,L,34300,바지,2021,8월 1일
AID7WS015,스마일자수청NB,Free,49000,남방,2021,4월 1일
AIG3PT023,S-큰줄배기,Free,56000,바지,2021,7월 1일
AIG7BL003,체크엠보BL,Free,39000,블라우스,2021,7월 1일
AIF3TS038,S-골지랍빠트임,Free,23000,티셔츠,2021,6월 1일
AIF3BL027,S-고방르베이지BL,Free,99000,블라우스,2021,6월 1일
AIH3OP002,S-피라미드OPS,Free,89000,원피스,2021,8월 1일
AIH4OP003,S-아사나시원피스,Free,19000,원피스,2021,8월 1일
AIH7PT003,와이드턱배기,Free,59000,바지,2021,8월 1일
AID3CA005,Z-산드리아이스크림,Free,99000,가디건,2021,4월 1일
AIG3WS005,Z-3주머니체크,Free,109000,남방,2021,7월 1일
AIF3BL004,S-우드BL,Free,89000,블라우스,2021,6월 1일
AIF3TN003,Z-지젤스킨나시,Free,26000,티셔츠나시,2021,6월 1일
AIG3TS028,S-2단배색티,Free,36000,티셔츠,2021,7월 1일
AIF3PT024,S-린넨일자,Free,39200,바지,2021,6월 1일
AIG7KT002,미스펀칭KT,Free,34300,니트,2021,7월 1일
AIF7TN002,러브프릴TN,Free,49000,티셔츠나시,2021,6월 1일
AIF3TS008,S-토이곰후드T,Free,43000,티셔츠,2021,6월 1일
AIH3TS012,Q-공작카라티,Free,43000,티셔츠,2021,8월 1일
AGI3JP007,S-마쥬큐브라JP,Free,49000,점퍼,2019,9월 1일
AIH3PT004,Q-플링5부PT,Free,19000,바지,2021,8월 1일
AIH3OP017,S-사각나염OP,Free,49000,원피스,2021,8월 1일
AIF7TS002,리사T,Free,39000,티셔츠,2021,6월 1일
AHH7DP003,스타자수청,Free,44100,데님,2020,8월 1일
AIF3TS050,S-로렌T,Free,69000,티셔츠,2021,6월 1일
AIG7TS011,엽서꽃T,Free,29000,티셔츠,2021,7월 1일
AIG3TS047,S-포에버반팔,Free,13300,티셔츠,2021,7월 1일
AIG4OP005,S-나염웨어OP,Free,23000,원피스,2021,7월 1일
AID3TS057,Z-오레오T,Free,49000,티셔츠,2021,4월 1일
AIG3PT015,S-이중레이스쉬폰바지,Free,43000,바지,2021,7월 1일
AIF7KN005,라운드캡나시,Free,20300,니트나시,2021,6월 1일
AIG3PT006,Q-A훌PT,Free,83000,바지,2021,7월 1일
AIH3DP001,S-5부청바지,L,33000,데님,2021,8월 1일
AHC3OP019,S-쉬폰레이스,Free,39000,원피스,2020,3월 1일
AHI7BL010,니트리본BL,Free,73000,블라우스,2020,9월 1일
AIF3CA001,S-그림니트가디건,Free,43000,가디건,2021,6월 1일
AIG3PT044,S-단추항아리,Free,26000,바지,2021,7월 1일
AIH3PT011,Q-끈4부반바지,Free,19000,바지,2021,8월 1일
AIF3BL019,Z-딥카라블라우스,Free,33000,블라우스,2021,6월 1일
AIC3PT033,S-와이드버튼,Free,99000,바지,2021,3월 1일
AIC7TS001,유라인TS,Free,43000,티셔츠,2021,3월 1일
AIH3PT005,S-밴드바지,Free,39000,바지,2021,8월 1일
AID7VT002,투포켓청VT,Free,53000,베스트,2021,4월 1일
AIG3OP036,S-라인린넨OPS,Free,89000,원피스,2021,7월 1일
AIF3PT032,Z-통라인PT,Free,13900,바지,2021,6월 1일
AIH3TS019,S-폴체크,Free,34400,티셔츠,2021,8월 1일
AIG3OP051,S-자딕OPS,Free,73000,원피스,2021,7월 1일
AIG7BL017,쉬폰플라워BL,Free,39000,블라우스,2021,7월 1일
AIG3BL060,S-포커스나염,Free,44100,블라우스,2021,7월 1일
AIG3ST011,S-숏후드셋업,Free,83000,세트,2021,7월 1일
AIH3BL015,S-워너비텐셀,Free,83000,블라우스,2021,8월 1일
AHI7WS008,단가라배색NB,Free,69000,남방,2020,9월 1일
AIG7OP010,블루밍주름OP,Free,39000,원피스,2021,7월 1일
AIC3OP027,Z-1126-1V넥,Free,49000,원피스,2021,3월 1일
AIG7DP024,줄포켓청,Free,44100,데님,2021,7월 1일
AIC3BL039,S-플레인플라워BL,Free,49000,블라우스,2021,3월 1일
AGC3BL061,S-타이BL,Free,29000,블라우스,2019,3월 1일
AIH7TS006,캡틴T,Free,19000,티셔츠,2021,8월 1일
AIG3WS006,Z-784비비드,Free,23000,남방,2021,7월 1일
AIG3WS004,S-실키롱NB,Free,39000,남방,2021,7월 1일
AIG3PT033,S-712스판나팔,L,27300,바지,2021,7월 1일
AIG3PT011,S-플레어통바지,Free,36000,바지,2021,7월 1일
AIH3TS009,S-꽃향수티,Free,33000,티셔츠,2021,8월 1일
AIG3PT022,S-큐브6부,Free,46000,바지,2021,7월 1일
AIH3TS003,S-러브T,Free,42400,티셔츠,2021,8월 1일
AIG3OP041,S-오로라OPS,Free,65100,원피스,2021,7월 1일
AIG3DP001,S-142컷팅,L,59000,데님,2021,7월 1일
AGI3KT006,S-기본V,Free,29000,니트,2019,9월 1일
AIH3BL005,S-마스체크,Free,48300,블라우스,2021,8월 1일
AIG3DP010,Z-144롤업컷,M,56000,데님,2021,7월 1일
AIG3KT004,S-0265꽃망니트,Free,33000,니트,2021,7월 1일
AIF3WS014,S-보브셔츠2,Free,89000,남방,2021,6월 1일
AIG7OP011,흰꽃원피스,Free,46000,원피스,2021,7월 1일
AIG3DP004,S-154무지청,L,59000,데님,2021,7월 1일
AIG7DP040,플라워소녀데님,Free,59000,데님,2021,7월 1일
AIG7BL004,나비린넨TBL,Free,34300,블라우스,2021,7월 1일
AGH3BL036,S-구제수술BL,Free,79000,블라우스,2019,8월 1일
ADK3CA008,더블코트,Free,59700,가디건,2016,11월 1일
AIJ7ST002,체크치마ST,Free,63000,세트,2021,10월 1일
AIC3PT010,S-시보리조거,Free,63000,바지,2021,3월 1일
AID7TS004,라인언발T,Free,43000,티셔츠,2021,4월 1일
AID3CA002,S-에르G,Free,59000,가디건,2021,4월 1일
AID7WS019,포켓포인청NB,Free,49000,남방,2021,4월 1일
AIG7BL009,레드물결BL,Free,29000,블라우스,2021,7월 1일
AIG7PT003,빅조거배기PT,Free,49000,바지,2021,7월 1일
AIF3TS059,S-포켓이프너반팔,Free,23000,티셔츠,2021,6월 1일
AIG3PT046,S-고방망사 ,Free,66000,바지,2021,7월 1일
AIH3WS001,S-무지타임NB,Free,62300,남방,2021,8월 1일
AIG3CA005,S-마룬스트링,Free,43000,가디건,2021,7월 1일
AHH7BL002,도날드BL,Free,41300,블라우스,2020,8월 1일
AIG3BL033,S-망사보BL,Free,79000,블라우스,2021,7월 1일
AIF3PT016,Z-이글배기,M,62100,바지,2021,6월 1일
AIF3TS014,S-앞나염T,Free,39000,티셔츠,2021,6월 1일
AIG3PT036,Q-단포켓단추,Free,49000,바지,2021,7월 1일
AIC7ST002,치마BL세트,Free,129000,세트,2021,3월 1일
AIG7TS007,격자시스루T,Free,29000,티셔츠,2021,7월 1일
AIG3PT043,S-포켓5부PT,Free,46000,바지,2021,7월 1일
AIF3CA009,Z-오즈의보석가디건,Free,93000,가디건,2021,6월 1일
AIG3TS040,S-금장고리T,Free,74700,티셔츠,2021,7월 1일
AHE3SK023,S-8012쭈리SK,Free,25200,스커트,2020,5월 1일
AHH7PT001,레이스반PT,Free,34300,바지,2020,8월 1일
AIH3BL004,S-260-4퓨어,Free,19000,블라우스,2021,8월 1일
AIE7TS052,잎프린팅T,Free,29000,티셔츠,2021,5월 1일
AID3ST009,Z-핀탁후드SET,Free,59000,세트,2021,4월 1일
AIF3KT018,Z-V장식,Free,59000,니트,2021,6월 1일
AIH3OP005,S-린넨십자나시,Free,66000,원피스,2021,8월 1일
AIH3BL006,S-제오무지BL,Free,48300,블라우스,2021,8월 1일
AIF7TN001,레이스자뎅나시,Free,31200,티셔츠나시,2021,6월 1일
AIH3TS008,S-PING후드,Free,60800,티셔츠,2021,8월 1일
AIE7BL014,엘리BL,Free,86000,블라우스,2021,5월 1일
AIH3BL009,S-스트라이프BL,Free,19000,블라우스,2021,8월 1일
AIF3BL028,S-프릴2단소매,Free,59000,블라우스,2021,6월 1일
AHG7TS011,미셸반팔,Free,39000,티셔츠,2020,7월 1일
AIG7DP007,체인자수청,Free,43000,데님,2021,7월 1일
AIF3PT041,S-마름모나염주름바지,Free,33000,바지,2021,6월 1일
AIH3KT004,S-플라워R니트,Free,19000,니트,2021,8월 1일
AIG3BL048,S-액자나염BL,Free,89000,블라우스,2021,7월 1일
AIF3OP010,Z-도트배색OPS,Free,73000,원피스,2021,6월 1일
AIF7TS009,체크레이어T,Free,56700,티셔츠,2021,6월 1일
AHE7PT004,카고조거PT,Free,34300,바지,2020,5월 1일
AIF3JK011,Z-올7부JK,Free,99000,자켓,2021,6월 1일
AHG7OP013,해바라기민소매,Free,29000,원피스,2020,7월 1일
AIG3TS045,S-낙엽호일,Free,15200,티셔츠,2021,7월 1일
AIH3BL001,S-쿨링버튼BL,Free,66000,블라우스,2021,8월 1일
AIF7BL021,언발옐로BL,Free,27300,블라우스,2021,6월 1일
AIG3JK001,S-마무스티치,Free,109000,자켓,2021,7월 1일
AIF3ST010,S-블루곰세트,Free,39000,세트,2021,6월 1일
AIG7OP007,카라피크닉OP,Free,55300,원피스,2021,7월 1일
AIH3PT006,S-큰체크배기,Free,34300,바지,2021,8월 1일
AIH3OP008,S-잔레이스나염OP,Free,49000,원피스,2021,8월 1일
AIG7OP015,페이즐점프수트,Free,49000,원피스,2021,7월 1일
AFE1BL323,샤트렌,Free,9900,블라우스,2018,5월 1일
AHG3TS025,Z-셔링반티,Free,34300,티셔츠,2020,7월 1일
AIF7WS002,린넨레이스NB,Free,83000,남방,2021,6월 1일
AIF3JK019,S-팔퍼프리본청JK,Free,89000,자켓,2021,6월 1일
AIF7KT003,스칸KT,Free,43000,니트,2021,6월 1일
AIG3OP033,S-꽃씨OPS,Free,58100,원피스,2021,7월 1일
AIF3OP021,S-보니OP,Free,109000,원피스,2021,6월 1일
AGI3TS040,S-입맞춤T,Free,49000,티셔츠,2019,9월 1일
AIG7DP034,더자수청배기,Free,39000,데님,2021,7월 1일
AIH3PT002,Q-주름조거PT,Free,13900,바지,2021,8월 1일
AIJ3VT022,S-프릴소매조끼,Free,39000,베스트,2021,10월 1일
AIF7BL010,보라꽃린넨BL,Free,79000,블라우스,2021,6월 1일
AIF3TS029,S-산책자수,Free,39000,티셔츠,2021,6월 1일
AIH3OP007,S-레드끈나시OP,Free,49000,원피스,2021,8월 1일
AIG7TS004,트레져야자T,Free,20300,티셔츠,2021,7월 1일
AII7KT023,엠보하프T,Free,29000,니트,2021,9월 1일
AIG3TS021,Z-밑가시V,Free,23000,티셔츠,2021,7월 1일
AIG3PT037,S-마5부PT,Free,49000,바지,2021,7월 1일
AIG7TS010,수채낙서꽃T,Free,29000,티셔츠,2021,7월 1일
AIF3TS047,S-어깨언발펀칭,Free,36000,티셔츠,2021,6월 1일
AIE7CA005,시스루꽃로브,Free,29000,가디건,2021,5월 1일
AIG7BL014,찡포켓후디,Free,49000,블라우스,2021,7월 1일
AIC3CT002,S-96체크후드BBY,Free,179000,코트,2021,3월 1일
AIH3TS007,S-체크미니,Free,52800,티셔츠,2021,8월 1일
AIG3BL047,S-앞쪼임7부BL,Free,76000,블라우스,2021,7월 1일
AII7TS008,체크배색후디,Free,53000,티셔츠,2021,9월 1일
AIG7DP013,도기패치청,Free,63000,데님,2021,7월 1일
AIF7BL019,컬러방울BL,Free,29000,블라우스,2021,6월 1일
AIG3OP023,Q-링OPS,Free,56000,원피스,2021,7월 1일
AIG3PT032,Z-호박P,Free,56000,바지,2021,7월 1일
AID7KT008,뻐꾸기KT,Free,37100,니트,2021,4월 1일
AIG7DP006,엑스자수청,Free,43000,데님,2021,7월 1일
AIH3TS014,Q-앵두차이나,Free,43000,티셔츠,2021,8월 1일
AHE3TS064,S-크림단,Free,16100,티셔츠,2020,5월 1일
AII3JK004,S-라운드또또JK,Free,66000,자켓,2021,9월 1일
AIE7KN004,끈셔링KN,Free,39000,니트나시,2021,5월 1일
AIG7TS001,컬러플라워T,Free,23000,티셔츠,2021,7월 1일
AID3BL014,S-스텔라물나염,Free,36000,블라우스,2021,4월 1일
AGI3TS073,S-원불히트텍t,Free,13900,티셔츠,2019,9월 1일
AID7WS007,빅포켓린넨,Free,76000,남방,2021,4월 1일
AHF7OP004,소매리본OP,Free,65100,원피스,2020,6월 1일
AEC1JP001,뒷주름,Free,5000,점퍼,2017,3월 1일
AIC3OP011,S-밑단프릴끈OP,Free,43000,원피스,2021,3월 1일
AIG4PT001,Z-인견팬츠,Free,49000,바지,2021,7월 1일
AII7KT025,체인네크KT,Free,29000,니트,2021,9월 1일
AIG3BL012,S-셀린퍼프BL,Free,66000,블라우스,2021,7월 1일
AIG7OP017,주름포켓OP,Free,49000,원피스,2021,7월 1일
AID3PT002,S-밴디PT,Free,59000,바지,2021,4월 1일
AIF3KT002,S-이중무지,Free,30100,니트,2021,6월 1일
AII7TS001,반목반소매T,Free,29000,티셔츠,2021,9월 1일
AIG7BL007,셔링단BL,Free,53000,블라우스,2021,7월 1일
AIF3KT008,S-자수니트V,Free,83000,니트,2021,6월 1일
AIF7TS016,엠보하트T,Free,13300,티셔츠,2021,6월 1일
AIG3PT002,S-이지640PT,Free,51100,바지,2021,7월 1일
AIG3BL002,S-꽃지차이나,Free,53000,블라우스,2021,7월 1일
AIB3BL009,S-그레이스BL,Free,69000,블라우스,2021,2월 1일
AIG7BL010,아사셔링BL,Free,39000,블라우스,2021,7월 1일
AIG3JP006,S-온앤온JP,Free,99000,점퍼,2021,7월 1일
AII3JK006,S-시크레자JK,Free,73000,자켓,2021,9월 1일
AIG3VT005,S-보잉조끼,Free,83000,베스트,2021,7월 1일
AIH3BL012,S-앞V진주BL,Free,39000,블라우스,2021,8월 1일
AIG3TS038,S-A하트T,Free,39000,티셔츠,2021,7월 1일
AIG7DP025,팔로플라워청,Free,59000,데님,2021,7월 1일
AGD3BL010,S-린넨마BL,Free,39000,블라우스,2019,4월 1일
AIQ4JK004,양모샤틴자켓,Free,199000,자켓,2021,
AIG3PT027,Z-면마배기,L,23000,바지,2021,7월 1일
AIG4OP003,S-레이온반팔OP,Free,29000,원피스,2021,7월 1일
AIF3VT001,S-트임주름조끼,Free,93000,베스트,2021,6월 1일
AII3CA007,S-배색토미CD,Free,41400,가디건,2021,9월 1일
AIG3DP008,Z-21-3절개라인,Free,23000,데님,2021,7월 1일
AID7PT003,영문배기,Free,53100,바지,2021,4월 1일
AIF3CA012,S-바네사롱Y,Free,43000,가디건,2021,6월 1일
AIG3BL032,S-마인BL,Free,89000,블라우스,2021,7월 1일
AID3TS067,S-고인지V,Free,23000,티셔츠,2021,4월 1일
AIH7OP006,레이어면셔링OP,Free,53000,원피스,2021,8월 1일
AIJ3PT014,S-라인시보리,L,65700,바지,2021,10월 1일
AIG3DP011,Z-146일단통,M,59000,데님,2021,7월 1일
AID7KT009,단가라단추KT,Free,32400,니트,2021,4월 1일
AIJ3SK005,S-하트SK,Free,43000,스커트,2021,10월 1일
AIG3OP012,Z-카라밴딩OPS,Free,59000,원피스,2021,7월 1일
AHB3PT007,S-색동주머니SL,Free,44100,바지,2020,2월 1일
AIG3BL026,S-위트진주BL,Free,98100,블라우스,2021,7월 1일
AII3PT003,Q-핀탁부츠컷,Free,49000,바지,2021,9월 1일
AIG3OP047,S-파스텔잔꽃OP,Free,43000,원피스,2021,7월 1일
AIG3OP030,S-투톤캉캉OPS,Free,49000,원피스,2021,7월 1일
AII3JP006,S-후드로브JP,Free,53000,점퍼,2021,9월 1일
AIG7TS009,새장꽃T,Free,29000,티셔츠,2021,7월 1일
AIH7BL004,반오픈단추BL,Free,39000,블라우스,2021,8월 1일
AIG3DP002,S-145와이드,L,59000,데님,2021,7월 1일
AIG3BL045,S-브이단BL,Free,73000,블라우스,2021,7월 1일
AIH3KT005,S-모노라운드니트,Free,29000,니트,2021,8월 1일
AHG7TS022,프린팅라운드T,Free,27300,티셔츠,2020,7월 1일
AIH3TN001,Q-올스타나시,Free,19000,티셔츠나시,2021,8월 1일
AIE7CA001,레이스시보리Y,Free,59000,가디건,2021,5월 1일
AII3KT006,S-4꽃잎KT,Free,50400,니트,2021,9월 1일
AIG3BL008,S-샤인블라우스,Free,23100,블라우스,2021,7월 1일
AIF7OP002,도트카라OP,Free,98100,원피스,2021,6월 1일
AIG3OP024,S-상체크OPS,Free,53000,원피스,2021,7월 1일
AIF3OP025,S-랜시나뭇잎,Free,129000,원피스,2021,6월 1일
AIG3TS044,S-하트호일,Free,19000,티셔츠,2021,7월 1일
AIF3TS007,S-콤비후드,Free,30100,티셔츠,2021,6월 1일
AIH7TS007,네이쳐T,Free,29000,티셔츠,2021,8월 1일
AIF3PT011,Z-911포인자수,L,55200,바지,2021,6월 1일
AIG3BL046,S-브이G,Free,83000,블라우스,2021,7월 1일
AII3JP002,S-정원반후드,Free,179100,점퍼,2021,9월 1일
AIH7OP002,잔꽃주름벨트OP,Free,49000,원피스,2021,8월 1일
AIG7BL013,비즈체크BL,Free,49000,블라우스,2021,7월 1일
AIF3ST012,S-달링SET,Free,46000,세트,2021,6월 1일
AIQ4JP001,배색완스JP,Free,199000,점퍼,2021,
AIJ3PT012,Z-쿠스라인PT,Free,80100,바지,2021,10월 1일
AII3WS001,S-안나체크호시,Free,79000,남방,2021,9월 1일
AIK3TS009,S-커플라인T,Free,50400,티셔츠,2021,11월 1일
AIJ7VT010,반덤블VT,Free,39000,베스트,2021,10월 1일
AIJ3PT005,S-잔체크언발,L,79000,바지,2021,10월 1일
AIG3TS043,S-오제영어,Free,66000,티셔츠,2021,7월 1일
AIJ3KT010,Q-셀린V,Free,44100,니트,2021,10월 1일
AID7BL009,펀칭큰꽃BL,Free,53000,블라우스,2021,4월 1일
AII3VT006,S-빅프린팅VT,Free,143100,베스트,2021,9월 1일
AIG7BL024,미로나염BL,Free,30100,블라우스,2021,7월 1일
AIF3PT026,S-우유일자,Free,49000,바지,2021,6월 1일
AIG7DP036,긴꽃자수청,Free,69000,데님,2021,7월 1일
AII3TS030,S-로베라운드T,Free,53100,티셔츠,2021,9월 1일
AHI7KT004,3단추브이,Free,29000,니트,2020,9월 1일
AIF7TS012,강지반T,Free,19000,티셔츠,2021,6월 1일
AII7OP004,멜팅OP,Free,74700,원피스,2021,9월 1일
AIF7BL008,리본시스루BL,Free,49000,블라우스,2021,6월 1일
AIC7PT007,6단추PT,Free,59000,바지,2021,3월 1일
AIG3BL049,S-프린팅나염BL,Free,46000,블라우스,2021,7월 1일
AII7KT032,블랑배색반,Free,33000,니트,2021,9월 1일
AIF7TS022,아트린넨T,Free,53100,티셔츠,2021,6월 1일
AIF3ST002,Z-리느SET,Free,65100,세트,2021,6월 1일
AIG3KT001,S-ABC반팔V,Free,33000,니트,2021,7월 1일
AIJ3JP022,S-오더라운드JP,Free,59400,점퍼,2021,10월 1일
AIJ3VT010,S-4마리고양이조끼,Free,44100,베스트,2021,10월 1일
AII7KT012,미드라인KT,Free,33000,니트,2021,9월 1일
AIJ7JP006,비비후드JP,Free,62100,점퍼,2021,10월 1일
AHB3WS014,S-박스NB,Free,55300,남방,2020,2월 1일
AIH7TS002,뉴욕T,Free,19000,티셔츠,2021,8월 1일
AIJ7KT014,빅카라단추니트,Free,46000,니트,2021,10월 1일
AIG7KN001,스컬니트나시,Free,39000,니트나시,2021,7월 1일
AII3TS046,Z-링진주T,Free,62100,티셔츠,2021,9월 1일
AIG7BL021,뉴욕나염BL,Free,43000,블라우스,2021,7월 1일
AID7WS002,잔꽃쿨NB,Free,36000,남방,2021,4월 1일
AIB7BL013,주름배색BL,Free,73000,블라우스,2021,2월 1일
AIG3TS039,S-트임절개T,Free,33000,티셔츠,2021,7월 1일
AII3KT002,S-애플티,Free,63000,니트,2021,9월 1일
AIG3OP022,S-사선셔링OPS,Free,49000,원피스,2021,7월 1일
AIG3BL053,S-세라린넨BL,Free,89000,블라우스,2021,7월 1일
AII7TS009,반폴프린팅,Free,33000,티셔츠,2021,9월 1일
AID3TS087,S-피카소카라,Free,49000,티셔츠,2021,4월 1일
